"","gene_fam","fisherPvalues_Capybara","fisherPvalues_Capybara_Bonferroni"
"642","PTHR12112:SF31",1,1
"643","PTHR23280:SF32",0.0330810576923807,1
"644","PTHR12369:SF32",0.659842220845539,1
"645","PTHR12948:SF5",1,1
"646","PTHR24347:SF294",0.0239166497716724,1
"647","PTHR24058:SF87",1,1
"648","PTHR34446:SF10",0.470765688157878,1
"649","PTHR24089:SF469",1,1
"650","PTHR12241:SF126",0.772177042988577,1
"651","PTHR13502:SF9",1,1
"652","PTHR24348:SF32",1,1
"653","PTHR11875:SF86",0.599371683754074,1
"654","PTHR23500:SF293",1,1
"655","PTHR22802:SF285",0.636353821173325,1
"656","PTHR15417:SF7",0.583117115443178,1
"657","PTHR22884:SF410",0.18266623302868,1
"658","PTHR24361:SF451",1,1
"659","PTHR10913:SF52",1,1
"660","PTHR24023:SF694",0.54860283777153,1
"661","PTHR15109:SF6",0.0747370247264131,1
"662","PTHR11697:SF167",0.636353821173325,1
"663","PTHR11100:SF30",0.0332019986400744,1
"664","PTHR23137:SF19",0.599371683754074,1
"665","PTHR10589:SF39",0.674265203756203,1
"666","PTHR24082:SF449",0.726628137149485,1
"667","PTHR23123:SF20",0.445614058050742,1
"668","PTHR15186:SF11",0.000853833006149188,1
"669","PTHR24377:SF596",0.674265203756203,1
"670","PTHR23036:SF121",0.54860283777153,1
"671","PTHR10573:SF1",0.242998193676576,1
"672","PTHR16103",1,1
"673","PTHR11532:SF70",1,1
"674","PTHR21184:SF9",1,1
"675","PTHR11905:SF194",0.624911639872466,1
"676","PTHR24322:SF711",0.53028853548174,1
"677","PTHR31489",1,1
"678","PTHR13059:SF15",0.190259796257106,1
"679","PTHR24092:SF133",0.48161926063836,1
"680","PTHR23155:SF814",1,1
"681","PTHR19432:SF47",0.614992500428838,1
"682","PTHR24412:SF296",0.266297696049749,1
"683","PTHR14659",0.624911639872466,1
"684","PTHR10516:SF334",0.356269680382059,1
"685","PTHR15185:SF8",1,1
"686","PTHR11024:SF12",1,1
"687","PTHR10856:SF29",0.266297696049749,1
"688","PTHR24044:SF387",1,1
"689","PTHR28626:SF4",0.511231209360091,1
"690","PTHR32179:SF4",0.566203084715547,1
"691","PTHR24078:SF483",0.436077785399403,1
"692","PTHR23264:SF38",1,1
"693","PTHR19850:SF39",0.54860283777153,1
"694","PTHR13255:SF1",0.470765688157878,1
"695","PTHR10680:SF22",0.449029072691968,1
"696","PTHR16201:SF48",0.730432670201548,1
"697","PTHR10316:SF59",0.511231209360091,1
"698","PTHR13713:SF65",0.72900450079445,1
"699","PTHR11339:SF317",0.775507176685892,1
"700","PTHR23067:SF48",0.525126118641287,1
"701","PTHR24103:SF549",0.583117115443178,1
"702","PTHR11878:SF52",0.0470168642918476,1
"703","PTHR22829:SF26",1,1
"704","PTHR12514:SF2",1,1
"705","PTHR23067:SF52",1,1
"706","PTHR15608:SF1",0.614992500428838,1
"707","PTHR26453:SF381",0.403320256849508,1
"708","PTHR12234:SF6",0.398412449582303,1
"709","PTHR13992:SF36",0.034902542294331,1
"710","PTHR43329:SF30",1,1
"711","PTHR10555:SF192",1,1
"712","PTHR12181",1,1
"713","PTHR22870:SF281",0.72900450079445,1
"714","PTHR24103:SF517",1,1
"715","PTHR11260:SF394",1,1
"716","PTHR26452:SF617",1,1
"717","PTHR24356:SF280",0.773875787621004,1
"718","PTHR12669:SF16",1,1
"719","PTHR11852:SF10",0.583117115443178,1
"720","PTHR12289:SF49",1,1
"721","PTHR24372:SF62",1,1
"722","PTHR19818",1,1
"723","PTHR10527:SF43",1,1
"724","PTHR12757:SF6",1,1
"725","PTHR13948:SF30",0.732010050314526,1
"726","PTHR23113:SF294",1,1
"727","PTHR25464:SF2",0.705866601641367,1
"728","PTHR33690:SF4",1,1
"729","PTHR24349:SF177",0.415681666169693,1
"730","PTHR11254:SF363",1,1
"731","PTHR31043:SF5",0.52102173244648,1
"732","PTHR15712:SF36",1,1
"733","PTHR31493:SF3",0.726628137149485,1
"734","PTHR18820:SF7",0.511231209360091,1
"735","PTHR10024:SF342",0.374606158622159,1
"736","PTHR26453:SF501",0.759873695042702,1
"737","PTHR14905",0.426950151188977,1
"738","PTHR13445:SF4",1,1
"739","PTHR11850:SF144",0.403320256849508,1
"740","PTHR10910:SF128",0.378281556025855,1
"741","PTHR14695:SF11",0.511231209360091,1
"742","PTHR24409:SF280",1,1
"743","PTHR10880:SF39",0.711320917955262,1
"744","PTHR12011:SF362",0.225516612603453,1
"745","PTHR23113:SF258",0.722285096914876,1
"746","PTHR12706:SF23",0.52105559040076,1
"747","PTHR13123:SF10",1,1
"748","PTHR16423:SF11",0.283966834292859,1
"749","PTHR24377:SF508",0.62567208828275,1
"750","PTHR13800:SF28",1,1
"751","PTHR10398",0.0077410966844491,1
"752","PTHR26453:SF552",3.0784079423274e-11,7.11420075471862e-07
"753","PTHR24242:SF296",0.0891905020037815,1
"754","PTHR24365:SF448",1,1
"755","PTHR23197:SF12",0.00760654961389393,1
"756","PTHR11188:SF94",0.470765688157878,1
"757","PTHR24027:SF362",1,1
"758","PTHR10663:SF292",0.00269228356985104,1
"759","PTHR26451:SF667",0.0132065793255069,1
"760","PTHR23317:SF89",0.768620631435788,1
"761","PTHR26451:SF640",0.379507273720231,1
"762","PTHR10606:SF52",0.26738172010742,1
"763","PTHR10032:SF230",0.373130008629335,1
"764","PTHR23101:SF91",0.664502509647807,1
"765","PTHR22977:SF8",1,1
"766","PTHR10351:SF58",1,1
"767","PTHR22666:SF4",1,1
"768","PTHR16046:SF12",0.65106582404963,1
"769","PTHR23310:SF84",0.521929331213129,1
"770","PTHR23257:SF694",0.470765688157878,1
"771","PTHR13992:SF28",0.724388147246574,1
"772","PTHR22748:SF13",1,1
"773","PTHR36983",0.341977052485756,1
"774","PTHR10516:SF370",1,1
"775","PTHR16228:SF28",1,1
"776","PTHR12157:SF27",0.0163537616683258,1
"777","PTHR23280:SF43",0.0239166497716724,1
"778","PTHR14312",0.403320256849508,1
"779","PTHR13532:SF5",1,1
"780","PTHR24377:SF410",1,1
"781","PTHR23281:SF33",1,1
"782","PTHR14234:SF23",0.587803361732609,1
"783","PTHR21595:SF10",0.525126118641287,1
"784","PTHR17550",0.522752056212776,1
"785","PTHR24095:SF218",1,1
"786","PTHR12784:SF34",0.176377008445296,1
"787","PTHR23055:SF134",0.374606158622159,1
"788","PTHR24322:SF696",0.384499616765315,1
"789","PTHR19969:SF15",1,1
"790","PTHR31212",0.646994797426022,1
"791","PTHR11732:SF307",0.0100041165177067,1
"792","PTHR11749:SF11",0.373130008629335,1
"793","PTHR10078:SF62",0.370448143337681,1
"794","PTHR23338:SF30",0.614992500428838,1
"795","PTHR12396:SF22",0.566203084715547,1
"796","PTHR23288:SF23",1,1
"797","PTHR15741:SF30",1,1
"798","PTHR11599:SF77",0.53028853548174,1
"799","PTHR22883:SF118",0.26738172010742,1
"800","PTHR13683:SF461",0.182316791975725,1
"801","PTHR10337:SF15",1,1
"802","PTHR22951:SF49",0.0231398314870165,1
"803","PTHR31671:SF6",1,1
"804","PTHR24092:SF93",1,1
"805","PTHR13886:SF8",0.100227235245772,1
"806","PTHR15672:SF17",0.0528474223379536,1
"807","PTHR13723:SF206",1,1
"808","PTHR23336:SF40",0.356269680382059,1
"809","PTHR14581:SF8",0.599371683754074,1
"810","PTHR24369:SF124",1,1
"811","PTHR15551:SF5",0.0561409775726525,1
"812","PTHR21347:SF6",0.269342389152307,1
"813","PTHR11537:SF178",0.54860283777153,1
"814","PTHR16065:SF3",1,1
"815","PTHR23343:SF110",1,1
"816","PTHR12027:SF103",0.54860283777153,1
"817","PTHR26452:SF437",2.67973185385178e-08,0.000619286031425146
"818","PTHR11639:SF94",1,1
"819","PTHR12489:SF24",1,1
"820","PTHR28605:SF4",1,1
"821","PTHR11730:SF61",0.599371683754074,1
"822","PTHR21236:SF15",1,1
"823","PTHR13179",0.376823142355783,1
"824","PTHR12817:SF7",1,1
"825","PTHR23150:SF27",1,1
"826","PTHR24247:SF147",1,1
"827","PTHR16557:SF8",0.54860283777153,1
"828","PTHR34093:SF3",0.26574875167493,1
"829","PTHR26452:SF480",0.0197900427207001,1
"830","PTHR21470:SF8",0.599371683754074,1
"831","PTHR15116:SF19",0.121557274601599,1
"832","PTHR24085:SF8",1,1
"833","PTHR33967:SF2",1,1
"834","PTHR23202:SF46",1,1
"835","PTHR17571:SF40",0.566203084715547,1
"836","PTHR10174:SF189",1,1
"837","PTHR23257:SF669",1,1
"838","PTHR24179:SF34",0.470765688157878,1
"839","PTHR10816:SF25",1,1
"840","PTHR12634:SF23",0.341078051433463,1
"841","PTHR26451:SF482",1,1
"842","PTHR11309:SF124",0.470765688157878,1
"843","PTHR40389:SF2",0.0518624184624917,1
"844","PTHR24155:SF11",0.54860283777153,1
"845","PTHR11537:SF201",0.583117115443178,1
"846","PTHR10742:SF313",0.599371683754074,1
"847","PTHR23180:SF318",0.0984936178558281,1
"848","PTHR22573:SF67",1,1
"849","PTHR14154:SF30",0.566203084715547,1
"850","PTHR24247:SF129",0.00313423779064073,1
"851","PTHR43184:SF8",1,1
"852","PTHR10529:SF286",1,1
"853","PTHR23185:SF2",1,1
"854","PTHR17614:SF16",0.771457580010839,1
"855","PTHR16277:SF17",1,1
"856","PTHR21366:SF18",0.16819933917042,1
"857","PTHR26451:SF511",0.53028853548174,1
"858","PTHR10971:SF19",0.599371683754074,1
"859","PTHR23155:SF785",0.18909850842926,1
"860","PTHR24179:SF32",1,1
"861","PTHR10037:SF236",0.566203084715547,1
"862","PTHR13140:SF536",0.614992500428838,1
"863","PTHR12133:SF4",1,1
"864","PTHR24043:SF9",0.491400715750939,1
"865","PTHR12103:SF22",0.724388147246574,1
"866","PTHR22847:SF508",0.599371683754074,1
"867","PTHR10547",1,1
"868","PTHR28436:SF5",0.614992500428838,1
"869","PTHR10041:SF9",0.54860283777153,1
"870","PTHR10489:SF799",1,1
"871","PTHR28544:SF2",1,1
"872","PTHR24028:SF195",0.370448143337681,1
"873","PTHR15066",1,1
"874","PTHR11501:SF20",0.0667571821415924,1
"875","PTHR21514:SF2",0.659842220845539,1
"876","PTHR24242:SF322",0.54860283777153,1
"877","PTHR43655:SF7",1,1
"878","PTHR12207:SF29",1,1
"879","PTHR26451:SF574",0.00752497490518208,1
"880","PTHR12450:SF17",1,1
"881","PTHR24412:SF332",1,1
"882","PTHR22763:SF93",0.272092802497134,1
"883","PTHR14958:SF43",0.52105559040076,1
"884","PTHR10663:SF265",0.723877095517443,1
"885","PTHR11334:SF40",1,1
"886","PTHR11589:SF18",1,1
"887","PTHR15354:SF2",0.298561654218911,1
"888","PTHR23007:SF16",1,1
"889","PTHR11654:SF199",0.53028853548174,1
"890","PTHR22923:SF74",1,1
"891","PTHR15012:SF41",0.313106928193021,1
"892","PTHR11905:SF207",0.375595781241725,1
"893","PTHR10774:SF114",0.422886708550923,1
"894","PTHR23235:SF21",0.44929348763883,1
"895","PTHR12784:SF33",0.44344126924995,1
"896","PTHR11977:SF63",0.337935719779329,1
"897","PTHR13943:SF57",0.566203084715547,1
"898","PTHR24115:SF558",0.270608634110208,1
"899","PTHR24012:SF553",0.0391129330590512,1
"900","PTHR24180:SF18",0.341977052485756,1
"901","PTHR10605:SF64",1,1
"902","PTHR23035:SF3",0.724946943483498,1
"903","PTHR22767:SF8",1,1
"904","PTHR11034:SF38",0.189079401442427,1
"905","PTHR26451:SF528",1,1
"906","PTHR14647:SF64",0.599371683754074,1
"907","PTHR13007",0.599371683754074,1
"908","PTHR31131:SF7",0.491400715750939,1
"909","PTHR23155:SF713",1,1
"910","PTHR19303:SF370",0.246369229317102,1
"911","PTHR24381:SF170",0.101452766962397,1
"912","PTHR11442:SF71",0.511231209360091,1
"913","PTHR23257:SF696",0.732010050314526,1
"914","PTHR11254:SF376",0.772638969066173,1
"915","PTHR26453:SF549",0.289413772253719,1
"916","PTHR11071:SF357",0.765653391746586,1
"917","PTHR14430:SF7",0.724946943483498,1
"918","PTHR11267:SF156",1,1
"919","PTHR23180:SF337",0.444175107938152,1
"920","PTHR18919:SF129",0.511231209360091,1
"921","PTHR10489:SF763",1,1
"922","PTHR13008:SF8",0.0497513361236211,1
"923","PTHR16717:SF6",0.470765688157878,1
"924","PTHR22850:SF143",1,1
"925","PTHR24384:SF162",0.566203084715547,1
"926","PTHR31844:SF4",0.723877095517443,1
"927","PTHR11792:SF28",0.18909850842926,1
"928","PTHR11767:SF78",1,1
"929","PTHR13504",1,1
"930","PTHR15073:SF12",0.187261925885741,1
"931","PTHR10502:SF166",1,1
"932","PTHR31624:SF5",1,1
"933","PTHR14164",0.13960826853834,1
"934","PTHR22996:SF11",1,1
"935","PTHR31879:SF4",1,1
"936","PTHR12917:SF32",0.470765688157878,1
"937","PTHR26452:SF660",1,1
"938","PTHR12755:SF12",1,1
"939","PTHR10336:SF108",1,1
"940","PTHR11346:SF131",0.511231209360091,1
"941","PTHR11753:SF20",1,1
"942","PTHR18902:SF29",0.724388147246574,1
"943","PTHR24058:SF82",0.184809346248703,1
"944","PTHR19890:SF14",0.54860283777153,1
"945","PTHR42884:SF3",0.636353821173325,1
"946","PTHR22576:SF33",0.269342389152307,1
"947","PTHR13166:SF26",1,1
"948","PTHR12752:SF13",0.182288481958581,1
"949","PTHR10865:SF36",0.13960826853834,1
"950","PTHR13924:SF15",0.249510987764123,1
"951","PTHR18934:SF167",0.54860283777153,1
"952","PTHR12080:SF60",0.284960054744108,1
"953","PTHR10676:SF322",0.636353821173325,1
"954","PTHR13020:SF48",0.523820527658966,1
"955","PTHR10516:SF348",1,1
"956","PTHR14879:SF6",0.526660216094288,1
"957","PTHR13711:SF229",0.732010050314526,1
"958","PTHR11036:SF113",0.724946943483498,1
"959","PTHR10316:SF50",1,1
"960","PTHR13585:SF13",1,1
"961","PTHR15503:SF20",1,1
"962","PTHR11683:SF18",1,1
"963","PTHR10910:SF137",1,1
"964","PTHR10799:SF827",0.54860283777153,1
"965","PTHR23220:SF108",0.669316527892748,1
"966","PTHR11568:SF5",0.375595781241725,1
"967","PTHR31410:SF4",1,1
"968","PTHR24067:SF167",1,1
"969","PTHR24023:SF733",1,1
"970","PTHR10782:SF54",0.695067497373121,1
"971","PTHR10677:SF31",0.511231209360091,1
"972","PTHR43296:SF2",0.655356059110962,1
"973","PTHR24135:SF23",1,1
"974","PTHR12521:SF1",0.534910776909771,1
"975","PTHR28623:SF4",0.730432670201548,1
"976","PTHR10131:SF96",0.733728739024062,1
"977","PTHR24062:SF102",0.00535366398720891,1
"978","PTHR10665:SF9",0.525126118641287,1
"979","PTHR12566:SF17",0.521360975797898,1
"980","PTHR21557:SF12",1,1
"981","PTHR13250:SF2",0.341977052485756,1
"982","PTHR15904:SF23",0.378281556025855,1
"983","PTHR11699:SF236",0.16819933917042,1
"984","PTHR13052",0.523820527658966,1
"985","PTHR11863:SF85",1,1
"986","PTHR19134:SF351",0.716797081497672,1
"987","PTHR14894:SF1",1,1
"988","PTHR24119:SF3",0.628684760565179,1
"989","PTHR32023",1,1
"990","PTHR20959:SF2",1,1
"991","PTHR22621:SF8",0.724946943483498,1
"992","PTHR24064:SF317",0.094234175254178,1
"993","PTHR24365:SF447",1,1
"994","PTHR24153:SF18",1,1
"995","PTHR15696:SF16",0.266089423440581,1
"996","PTHR25466:SF8",1,1
"997","PTHR10582:SF33",0.0281953054067145,1
"998","PTHR18966:SF269",0.176377008445296,1
"999","PTHR11071:SF320",0.63085741325675,1
"1000","PTHR21584:SF13",1,1
"1001","PTHR12195:SF4",1,1
"1002","PTHR24367:SF302",0.254709937353274,1
"1003","PTHR31095",1,1
"1004","PTHR16095:SF14",1,1
"1005","PTHR18952:SF153",1,1
"1006","PTHR24211:SF24",1,1
"1007","PTHR31462",0.727733593409787,1
"1008","PTHR15583:SF15",1,1
"1009","PTHR42807:SF1",0.328136774268949,1
"1010","PTHR43490:SF5",1,1
"1011","PTHR11532:SF68",0.289413772253719,1
"1012","PTHR24416:SF468",0.49559832995893,1
"1013","PTHR15528:SF13",1,1
"1014","PTHR13856:SF106",1,1
"1015","PTHR28163:SF2",0.426950151188977,1
"1016","PTHR12814:SF3",0.599371683754074,1
"1017","PTHR24329:SF426",0.470765688157878,1
"1018","PTHR14768:SF6",0.716797081497672,1
"1019","PTHR10374:SF35",0.511231209360091,1
"1020","PTHR22526",0.0233741255294984,1
"1021","PTHR11474:SF46",0.614992500428838,1
"1022","PTHR12260:SF9",1,1
"1023","PTHR33963",1,1
"1024","PTHR26452:SF428",0.120165164443099,1
"1025","PTHR24330:SF19",0.470765688157878,1
"1026","PTHR10221:SF15",0.716797081497672,1
"1027","PTHR11848:SF175",1,1
"1028","PTHR13113",1,1
"1029","PTHR42738:SF6",1,1
"1030","PTHR13507:SF1",0.44929348763883,1
"1031","PTHR14085",0.54860283777153,1
"1032","PTHR15162:SF11",0.659842220845539,1
"1033","PTHR12610:SF27",1,1
"1034","PTHR28616:SF2",0.275700906066959,1
"1035","PTHR24326:SF406",0.491400715750939,1
"1036","PTHR23302:SF49",1,1
"1037","PTHR11742:SF68",0.54860283777153,1
"1038","PTHR11461:SF245",1,1
"1039","PTHR23182:SF8",1,1
"1040","PTHR10336:SF121",0.54860283777153,1
"1041","PTHR10663:SF284",0.381864692352296,1
"1042","PTHR12526:SF431",1,1
"1043","PTHR31981:SF2",0.583117115443178,1
"1044","PTHR11972:SF121",0.614992500428838,1
"1045","PTHR23216",1,1
"1046","PTHR31815:SF4",1,1
"1047","PTHR15911",1,1
"1048","PTHR12011:SF337",0.80952182504526,1
"1049","PTHR22780:SF35",1,1
"1050","PTHR13455:SF10",0.587803361732609,1
"1051","PTHR24158:SF39",0.45165281054992,1
"1052","PTHR10880:SF37",1,1
"1053","PTHR12943:SF30",1,1
"1054","PTHR24361:SF564",0.63085741325675,1
"1055","PTHR18640:SF10",1,1
"1056","PTHR15564:SF9",0.240092900234518,1
"1057","PTHR12372:SF12",0.72900450079445,1
"1058","PTHR24225:SF41",0.426986672310355,1
"1059","PTHR12673:SF167",0.0994566342065095,1
"1060","PTHR10032:SF235",1,1
"1061","PTHR23351:SF39",1,1
"1062","PTHR23239:SF255",1,1
"1063","PTHR24056:SF251",0.633425136365356,1
"1064","PTHR12565:SF273",1,1
"1065","PTHR23316:SF44",0.154282324395354,1
"1066","PTHR12587:SF32",0.00748922304310259,1
"1067","PTHR10217:SF582",1,1
"1068","PTHR23088:SF45",0.521929331213129,1
"1069","PTHR10728:SF42",0.659842220845539,1
"1070","PTHR13109:SF8",1,1
"1071","PTHR16501:SF10",0.173127860506843,1
"1072","PTHR24402:SF250",0.264852777964134,1
"1073","PTHR11915:SF417",0.0394473881710447,1
"1074","PTHR10972:SF107",1,1
"1075","PTHR24361:SF587",0.00199716162294458,1
"1076","PTHR10953:SF170",1,1
"1077","PTHR12011:SF359",1,1
"1078","PTHR11599:SF88",0.196597898891188,1
"1079","PTHR13710:SF108",1,1
"1080","PTHR11829:SF275",0.53028853548174,1
"1081","PTHR28080:SF2",0.599371683754074,1
"1082","PTHR13743:SF91",0.370448143337681,1
"1083","PTHR24164",0.624911639872466,1
"1084","PTHR31441",1,1
"1085","PTHR15415",0.383975968110966,1
"1086","PTHR15035:SF12",0.491400715750939,1
"1087","PTHR12137:SF48",1,1
"1088","PTHR11733:SF157",1,1
"1089","PTHR42799:SF7",0.264852777964134,1
"1090","PTHR23180:SF339",0.0787206490517889,1
"1091","PTHR15286:SF15",1,1
"1092","PTHR15215:SF6",1,1
"1093","PTHR12587:SF28",1,1
"1094","PTHR38503",1,1
"1095","PTHR15504:SF2",1,1
"1096","PTHR43811:SF9",1,1
"1097","PTHR12093:SF14",1,1
"1098","PTHR16208:SF7",0.534910776909771,1
"1099","PTHR10799:SF801",1,1
"1100","PTHR11388:SF110",1,1
"1101","PTHR13924:SF14",1,1
"1102","PTHR19282:SF354",1,1
"1103","PTHR15185:SF7",0.523820527658966,1
"1104","PTHR11216:SF92",0.270608634110208,1
"1105","PTHR11915:SF348",1,1
"1106","PTHR24377:SF539",1,1
"1107","PTHR13140:SF547",0.599371683754074,1
"1108","PTHR22884:SF451",1,1
"1109","PTHR13117:SF6",0.614992500428838,1
"1110","PTHR23065",0.525126118641287,1
"1111","PTHR11610:SF133",0.53028853548174,1
"1112","PTHR19853:SF3",0.72900450079445,1
"1113","PTHR10606:SF51",0.733728739024062,1
"1114","PTHR43048:SF1",0.599371683754074,1
"1115","PTHR21394",1,1
"1116","PTHR24208:SF153",1,1
"1117","PTHR11232:SF78",0.53028853548174,1
"1118","PTHR14319:SF10",1,1
"1119","PTHR24221:SF294",0.041142263922671,1
"1120","PTHR13923:SF24",0.0707939246271417,1
"1121","PTHR10901:SF21",1,1
"1122","PTHR22699:SF2",0.407694426940319,1
"1123","PTHR23359:SF131",1,1
"1124","PTHR15711",1,1
"1125","PTHR24023:SF835",1,1
"1126","PTHR12587:SF30",0.268248472856237,1
"1127","PTHR10663:SF236",1,1
"1128","PTHR13954:SF20",1,1
"1129","PTHR31888",1,1
"1130","PTHR12246:SF16",0.383975968110966,1
"1131","PTHR14049:SF17",0.54860283777153,1
"1132","PTHR10037:SF235",0.136503504569925,1
"1133","PTHR10606:SF59",0.266297696049749,1
"1134","PTHR24256:SF383",1,1
"1135","PTHR24028:SF199",0.566203084715547,1
"1136","PTHR24412:SF364",1,1
"1137","PTHR11353:SF126",1,1
"1138","PTHR24067:SF164",0.655356059110962,1
"1139","PTHR22883:SF112",1,1
"1140","PTHR16108",1,1
"1141","PTHR43814",0.614992500428838,1
"1142","PTHR10878",1,1
"1143","PTHR11915:SF419",0.726628137149485,1
"1144","PTHR43272:SF1",0.333163031556823,1
"1145","PTHR14334",1,1
"1146","PTHR10993:SF15",0.44929348763883,1
"1147","PTHR14167:SF32",0.266297696049749,1
"1148","PTHR10241:SF33",0.52102173244648,1
"1149","PTHR22983",1,1
"1150","PTHR15123:SF7",0.664502509647807,1
"1151","PTHR21564:SF6",1,1
"1152","PTHR22145:SF7",0.327584333776033,1
"1153","PTHR12224:SF7",1,1
"1154","PTHR23003:SF18",1,1
"1155","PTHR12396",0.419111217011285,1
"1156","PTHR10369:SF21",0.80068958478493,1
"1157","PTHR13950:SF15",1,1
"1158","PTHR22974:SF27",0.184809346248703,1
"1159","PTHR24356:SF279",1,1
"1160","PTHR19336:SF13",1,1
"1161","PTHR10502:SF135",1,1
"1162","PTHR24393:SF7",0.138368119526328,1
"1163","PTHR15492:SF2",1,1
"1164","PTHR10981:SF3",1,1
"1165","PTHR22968:SF16",0.669316527892748,1
"1166","PTHR18934:SF183",0.327584333776033,1
"1167","PTHR12419:SF33",1,1
"1168","PTHR12788:SF11",1,1
"1169","PTHR11681:SF11",0.511231209360091,1
"1170","PTHR18921",0.659842220845539,1
"1171","PTHR10443:SF31",1,1
"1172","PTHR23253:SF46",0.0113320908953124,1
"1173","PTHR23151:SF79",0.566203084715547,1
"1174","PTHR18884:SF93",1,1
"1175","PTHR10489:SF748",1,1
"1176","PTHR10218:SF258",0.62567208828275,1
"1177","PTHR12308:SF51",1,1
"1178","PTHR10949",0.599371683754074,1
"1179","PTHR24387:SF248",1,1
"1180","PTHR10915:SF12",0.511231209360091,1
"1181","PTHR16154:SF30",0.189303503474187,1
"1182","PTHR16266:SF29",0.269342389152307,1
"1183","PTHR43381:SF3",0.733728739024062,1
"1184","PTHR24027:SF397",0.724028649237062,1
"1185","PTHR22957:SF384",1,1
"1186","PTHR13140:SF611",1,1
"1187","PTHR22942:SF53",0.724028649237062,1
"1188","PTHR11716:SF74",0.54860283777153,1
"1189","PTHR24084:SF31",0.0775121608219439,1
"1190","PTHR21014:SF8",1,1
"1191","PTHR24377:SF447",0.54860283777153,1
"1192","PTHR14338:SF12",1,1
"1193","PTHR13140:SF618",0.724028649237062,1
"1194","PTHR10241:SF34",0.723877095517443,1
"1195","PTHR24361:SF479",0.566203084715547,1
"1196","PTHR24078:SF491",0.511231209360091,1
"1197","PTHR19282:SF287",0.72900450079445,1
"1198","PTHR11447:SF24",0.0947461960837931,1
"1199","PTHR10192:SF20",0.116584312660048,1
"1200","PTHR15698:SF10",1,1
"1201","PTHR12663:SF14",1,1
"1202","PTHR16021:SF15",1,1
"1203","PTHR10316:SF54",0.0491922599711565,1
"1204","PTHR12622:SF30",0.373860926774968,1
"1205","PTHR24381:SF167",0.00536480446922541,1
"1206","PTHR23315:SF142",1,1
"1207","PTHR12549:SF29",1,1
"1208","PTHR16450:SF2",0.470765688157878,1
"1209","PTHR31539:SF2",1,1
"1210","PTHR24418:SF295",0.0240248848036369,1
"1211","PTHR14898:SF10",1,1
"1212","PTHR10257:SF37",0.247267601105566,1
"1213","PTHR10782:SF51",0.724028649237062,1
"1214","PTHR11165:SF71",0.0462826294075503,1
"1215","PTHR18966:SF318",1,1
"1216","PTHR24244:SF3",1,1
"1217","PTHR10909:SF347",0.523820527658966,1
"1218","PTHR13413:SF1",0.614992500428838,1
"1219","PTHR11073:SF26",1,1
"1220","PTHR11669:SF44",1,1
"1221","PTHR23324:SF92",1,1
"1222","PTHR14592:SF13",1,1
"1223","PTHR10891:SF714",0.633425136365356,1
"1224","PTHR16675:SF227",0.415681666169693,1
"1225","PTHR12121:SF61",0.72900450079445,1
"1226","PTHR24168:SF29",1,1
"1227","PTHR23180:SF315",1,1
